fir_id,fir_number,crime_type,ipc_sections,station_id,district,occurred_at,reported_at,hour_of_day,status,modus_operandi,latitude,longitude
F3918,3918,Chain snatching,"IPC 379, 356",ST00043,Mangaluru,2026-05-10T21:02:00,2026-05-11T05:02:00,21,Charge-sheeted,evening market snatch,12.91962,74.87338
F3919,3919,Assault,"IPC 323, 324",ST00030,Electronic City,2026-03-14T21:08:00,2026-03-15T12:08:00,21,Open,domestic dispute,12.82737,77.66995
F3920,3920,Burglary,"IPC 454, 457",ST00051,Belagavi,2026-06-20T05:19:00,2026-06-21T01:19:00,5,Charge-sheeted,godown break-in,15.86077,74.49323
F3921,3921,Chain snatching,"IPC 379, 356",ST00006,Jayanagar,2026-04-05T21:34:00,2026-04-06T06:34:00,21,Open,2-wheeler snatch,12.92869,77.55922
F3922,3922,Chain snatching,"IPC 379, 356",ST00027,Yelahanka,2026-03-19T22:51:00,2026-03-21T09:51:00,22,Under investigation,pillion-rider grab,13.12035,77.58523
F3923,3923,Assault,"IPC 323, 324",ST00035,Mysuru,2026-04-02T23:44:00,2026-04-03T04:44:00,23,Open,bar brawl,12.31016,76.67945
F3924,3924,Online fraud,"IT Act 66C, 66D; IPC 420",ST00011,BTM,2026-03-20T18:28:00,2026-03-21T08:28:00,18,Open,fake KYC call,12.94552,77.63484
F3925,3925,Chain snatching,"IPC 379, 356",ST00008,Jayanagar,2026-02-13T21:31:00,2026-02-14T12:31:00,21,Open,pillion-rider grab,12.9477,77.59554
F3926,3926,Mobile theft,IPC 379,ST00015,Rajajinagar,2026-06-14T12:40:00,2026-06-15T22:40:00,12,Under investigation,shop-counter lift,12.96829,77.57383
F3927,3927,Online fraud,"IT Act 66C, 66D; IPC 420",ST00047,Hubballi,2026-03-29T18:28:00,2026-03-31T00:28:00,18,Under investigation,OTP scam,15.35864,75.11238
F3928,3928,Mobile theft,IPC 379,ST00014,Rajajinagar,2026-01-06T14:31:00,2026-01-06T21:31:00,14,Under investigation,bus snatch,12.98414,77.53411
F3929,3929,Vehicle theft,IPC 379,ST00031,Electronic City,2026-03-08T02:23:00,2026-03-09T00:23:00,2,Under investigation,parking-lot lift,12.83919,77.66635
F3930,3930,Chain snatching,"IPC 379, 356",ST00048,Hubballi,2026-03-20T20:48:00,2026-03-21T10:48:00,20,Open,2-wheeler snatch,15.34161,75.11488
F3931,3931,Assault,"IPC 323, 324",ST00027,Yelahanka,2026-04-28T21:24:00,2026-04-29T08:24:00,21,Under investigation,domestic dispute,13.10826,77.57598
F3932,3932,Mobile theft,IPC 379,ST00005,BLR South,2026-03-03T20:07:00,2026-03-04T18:07:00,20,Open,shop-counter lift,12.88713,77.58895
F3933,3933,House break-in,"IPC 457, 380",ST00045,Hubballi,2026-06-22T02:49:00,2026-06-23T13:49:00,2,Under investigation,lock tampering,15.33921,75.10839
F3934,3934,Chain snatching,"IPC 379, 356",ST00002,BLR South,2026-01-09T21:36:00,2026-01-11T05:36:00,21,Open,2-wheeler snatch,12.91655,77.62248
F3935,3935,Online fraud,"IT Act 66C, 66D; IPC 420",ST00032,Electronic City,2026-02-01T16:24:00,2026-02-02T04:24:00,16,Charge-sheeted,fake KYC call,12.85327,77.68036
F3936,3936,Chain snatching,"IPC 379, 356",ST00004,BLR South,2026-01-12T18:13:00,2026-01-12T21:13:00,18,Charge-sheeted,pillion-rider grab,12.90704,77.59583
F3937,3937,Burglary,"IPC 454, 457",ST00013,BTM,2026-04-12T03:05:00,2026-04-13T05:05:00,3,Charge-sheeted,ATM tamper,12.91503,77.59592
F3938,3938,Chain snatching,"IPC 379, 356",ST00023,KR Puram,2026-06-25T19:09:00,2026-06-27T05:09:00,19,Open,2-wheeler snatch,12.96841,77.66214
F3939,3939,Vehicle theft,IPC 379,ST00011,BTM,2026-03-13T04:43:00,2026-03-14T06:43:00,4,Under investigation,duplicate-key theft,12.92707,77.64599
F3940,3940,Vehicle theft,IPC 379,ST00019,Whitefield,2026-04-30T01:15:00,2026-05-01T08:15:00,1,Open,lock-break theft,12.98709,77.7397
F3941,3941,Online fraud,"IT Act 66C, 66D; IPC 420",ST00006,Jayanagar,2026-02-08T15:54:00,2026-02-09T15:54:00,15,Open,OTP scam,12.92216,77.55022
F3942,3942,Mobile theft,IPC 379,ST00003,BLR South,2026-01-03T17:20:00,2026-01-04T04:20:00,17,Open,bus snatch,12.88826,77.57523
F3943,3943,Assault,"IPC 323, 324",ST00008,Jayanagar,2026-06-01T22:58:00,2026-06-02T19:58:00,22,Under investigation,domestic dispute,12.94314,77.60101
F3944,3944,Vehicle theft,IPC 379,ST00011,BTM,2026-06-04T23:10:00,2026-06-06T05:10:00,23,Open,parking-lot lift,12.92792,77.64105
F3945,3945,Vehicle theft,IPC 379,ST00018,Whitefield,2026-05-22T03:21:00,2026-05-23T04:21:00,3,Open,duplicate-key theft,12.95015,77.77626
F3946,3946,Assault,"IPC 323, 324",ST00028,Yelahanka,2026-01-04T19:37:00,2026-01-05T11:37:00,19,Charge-sheeted,bar brawl,13.07044,77.55421
F3947,3947,Vehicle theft,IPC 379,ST00046,Hubballi,2026-04-10T03:33:00,2026-04-11T04:33:00,3,Under investigation,lock-break theft,15.35886,75.12418
F3948,3948,Mobile theft,IPC 379,ST00022,KR Puram,2026-06-07T17:44:00,2026-06-07T19:44:00,17,Open,crowd pickpocket,12.98554,77.72106
F3949,3949,Online fraud,"IT Act 66C, 66D; IPC 420",ST00017,Rajajinagar,2026-03-15T11:52:00,2026-03-16T19:52:00,11,Under investigation,OTP scam,13.01089,77.57092
F3950,3950,House break-in,"IPC 457, 380",ST00019,Whitefield,2026-05-08T01:47:00,2026-05-08T17:47:00,1,Under investigation,rear-window entry,12.98813,77.74836
F3951,3951,Cheating,IPC 420,ST00035,Mysuru,2026-06-07T17:39:00,2026-06-08T00:39:00,17,Under investigation,advance-fee fraud,12.30792,76.66832
F3952,3952,House break-in,"IPC 457, 380",ST00003,BLR South,2026-01-05T01:13:00,2026-01-06T03:13:00,1,Under investigation,lock tampering,12.87484,77.56099
F3953,3953,Vehicle theft,IPC 379,ST00028,Yelahanka,2026-03-01T23:44:00,2026-03-03T06:44:00,23,Open,lock-break theft,13.07153,77.5565
F3954,3954,House break-in,"IPC 457, 380",ST00032,Electronic City,2026-04-03T05:05:00,2026-04-04T07:05:00,5,Open,daytime recce break,12.87249,77.68553
F3955,3955,Assault,"IPC 323, 324",ST00022,KR Puram,2026-02-27T22:37:00,2026-03-01T02:37:00,22,Under investigation,street altercation,12.99215,77.72886
F3956,3956,Vehicle theft,IPC 379,ST00030,Electronic City,2026-06-24T00:32:00,2026-06-24T14:32:00,0,Charge-sheeted,lock-break theft,12.82234,77.67482
F3957,3957,Burglary,"IPC 454, 457",ST00024,KR Puram,2026-01-14T01:59:00,2026-01-15T05:59:00,1,Under investigation,ATM tamper,13.0148,77.70432
F3958,3958,Mobile theft,IPC 379,ST00044,Mangaluru,2026-05-29T17:38:00,2026-05-30T20:38:00,17,Under investigation,bus snatch,12.88581,74.85206
F3959,3959,Vehicle theft,IPC 379,ST00007,Jayanagar,2026-03-02T00:42:00,2026-03-02T18:42:00,0,Open,parking-lot lift,12.9006,77.5489
F3960,3960,Mobile theft,IPC 379,ST00020,Whitefield,2026-02-07T12:09:00,2026-02-08T00:09:00,12,Under investigation,crowd pickpocket,12.96523,77.72695
F3961,3961,Online fraud,"IT Act 66C, 66D; IPC 420",ST00045,Hubballi,2026-03-01T12:28:00,2026-03-01T19:28:00,12,Under investigation,OTP scam,15.32645,75.10939
F3962,3962,Chain snatching,"IPC 379, 356",ST00012,BTM,2026-01-26T20:19:00,2026-01-27T10:19:00,20,Under investigation,pillion-rider grab,12.90456,77.60155
F3963,3963,Chain snatching,"IPC 379, 356",ST00030,Electronic City,2026-06-04T18:40:00,2026-06-05T19:40:00,18,Open,2-wheeler snatch,12.82436,77.67097
F3964,3964,Online fraud,"IT Act 66C, 66D; IPC 420",ST00011,BTM,2026-03-19T15:31:00,2026-03-21T02:31:00,15,Under investigation,OTP scam,12.94017,77.63205
F3965,3965,House break-in,"IPC 457, 380",ST00050,Belagavi,2026-03-29T00:44:00,2026-03-29T12:44:00,0,Charge-sheeted,lock tampering,15.86541,74.51373
F3966,3966,Burglary,"IPC 454, 457",ST00029,Yelahanka,2026-02-15T04:18:00,2026-02-15T17:18:00,4,Open,godown break-in,13.0969,77.57097
F3967,3967,Mobile theft,IPC 379,ST00050,Belagavi,2026-04-09T12:27:00,2026-04-10T16:27:00,12,Under investigation,bus snatch,15.86393,74.51589
F3968,3968,Chain snatching,"IPC 379, 356",ST00032,Electronic City,2026-05-04T22:26:00,2026-05-05T22:26:00,22,Charge-sheeted,2-wheeler snatch,12.8562,77.67897
F3969,3969,Mobile theft,IPC 379,ST00031,Electronic City,2026-06-02T13:28:00,2026-06-02T17:28:00,13,Open,shop-counter lift,12.84454,77.66158
F3970,3970,Assault,"IPC 323, 324",ST00032,Electronic City,2026-06-26T20:24:00,2026-06-28T04:24:00,20,Charge-sheeted,street altercation,12.87049,77.68757
F3971,3971,Burglary,"IPC 454, 457",ST00022,KR Puram,2026-03-08T00:53:00,2026-03-09T04:53:00,0,Open,ATM tamper,12.97784,77.72676
F3972,3972,Vehicle theft,IPC 379,ST00033,Electronic City,2026-05-31T04:03:00,2026-05-31T23:03:00,4,Open,lock-break theft,12.8106,77.68588
F3973,3973,Chain snatching,"IPC 379, 356",ST00037,Mysuru,2026-06-15T22:10:00,2026-06-17T08:10:00,22,Open,2-wheeler snatch,12.32159,76.63691
F3974,3974,Assault,"IPC 323, 324",ST00016,Rajajinagar,2026-05-18T21:43:00,2026-05-19T04:43:00,21,Charge-sheeted,bar brawl,13.00872,77.56989
F3975,3975,Chain snatching,"IPC 379, 356",ST00051,Belagavi,2026-06-28T21:14:00,2026-06-30T00:14:00,21,Open,pillion-rider grab,15.85266,74.50239
F3976,3976,Burglary,"IPC 454, 457",ST00026,KR Puram,2026-03-27T04:12:00,2026-03-27T22:12:00,4,Charge-sheeted,shutter-break,13.02676,77.71301
F3977,3977,Mobile theft,IPC 379,ST00005,BLR South,2026-05-27T13:29:00,2026-05-28T23:29:00,13,Open,shop-counter lift,12.89579,77.58779
F3978,3978,Vehicle theft,IPC 379,ST00007,Jayanagar,2026-03-06T00:46:00,2026-03-07T02:46:00,0,Under investigation,duplicate-key theft,12.8985,77.564
F3979,3979,Vehicle theft,IPC 379,ST00023,KR Puram,2026-06-21T23:31:00,2026-06-23T05:31:00,23,Charge-sheeted,lock-break theft,12.96947,77.65786
F3980,3980,Burglary,"IPC 454, 457",ST00034,Electronic City,2026-06-05T00:20:00,2026-06-05T01:20:00,0,Under investigation,godown break-in,12.85799,77.67603
F3981,3981,Burglary,"IPC 454, 457",ST00027,Yelahanka,2026-04-03T02:02:00,2026-04-03T10:02:00,2,Under investigation,shutter-break,13.1161,77.58068
F3982,3982,Chain snatching,"IPC 379, 356",ST00042,Mangaluru,2026-01-12T18:50:00,2026-01-13T14:50:00,18,Open,evening market snatch,12.91743,74.84563
F3983,3983,Chain snatching,"IPC 379, 356",ST00034,Electronic City,2026-02-18T18:39:00,2026-02-19T11:39:00,18,Under investigation,pillion-rider grab,12.85081,77.683
F3984,3984,Chain snatching,"IPC 379, 356",ST00016,Rajajinagar,2026-04-17T22:04:00,2026-04-18T01:04:00,22,Open,pillion-rider grab,13.00231,77.57641
F3985,3985,Online fraud,"IT Act 66C, 66D; IPC 420",ST00020,Whitefield,2026-05-29T14:12:00,2026-05-30T06:12:00,14,Charge-sheeted,fake KYC call,12.96444,77.72718
F3986,3986,Online fraud,"IT Act 66C, 66D; IPC 420",ST00051,Belagavi,2026-01-11T16:53:00,2026-01-12T00:53:00,16,Under investigation,OTP scam,15.86577,74.49444
F3987,3987,House break-in,"IPC 457, 380",ST00014,Rajajinagar,2026-05-16T05:29:00,2026-05-17T15:29:00,5,Open,rear-window entry,12.99528,77.54117
F3988,3988,House break-in,"IPC 457, 380",ST00029,Yelahanka,2026-06-24T00:58:00,2026-06-24T09:58:00,0,Under investigation,daytime recce break,13.10632,77.56537
F3989,3989,Assault,"IPC 323, 324",ST00041,Mangaluru,2026-03-31T23:58:00,2026-04-01T11:58:00,23,Under investigation,street altercation,12.88588,74.83319
F3990,3990,Vehicle theft,IPC 379,ST00041,Mangaluru,2026-01-15T03:04:00,2026-01-16T02:04:00,3,Under investigation,duplicate-key theft,12.88046,74.83402
F3991,3991,Cheating,IPC 420,ST00013,BTM,2026-04-07T18:15:00,2026-04-08T16:15:00,18,Open,advance-fee fraud,12.91785,77.60012
F3992,3992,Mobile theft,IPC 379,ST00023,KR Puram,2026-03-17T11:42:00,2026-03-17T23:42:00,11,Under investigation,shop-counter lift,12.97323,77.66325
F3993,3993,Vehicle theft,IPC 379,ST00009,BTM,2026-01-19T00:43:00,2026-01-20T00:43:00,0,Under investigation,duplicate-key theft,12.90021,77.5986
F3994,3994,Mobile theft,IPC 379,ST00051,Belagavi,2026-05-21T14:00:00,2026-05-21T23:00:00,14,Open,shop-counter lift,15.86216,74.50157
F3995,3995,Assault,"IPC 323, 324",ST00044,Mangaluru,2026-03-03T16:04:00,2026-03-04T06:04:00,16,Open,domestic dispute,12.89007,74.86284
F3996,3996,Chain snatching,"IPC 379, 356",ST00025,KR Puram,2026-03-25T18:56:00,2026-03-26T04:56:00,18,Open,pillion-rider grab,12.98421,77.68687
F3997,3997,Cheating,IPC 420,ST00011,BTM,2026-01-27T15:24:00,2026-01-28T19:24:00,15,Under investigation,advance-fee fraud,12.9386,77.63147
F3998,3998,Chain snatching,"IPC 379, 356",ST00026,KR Puram,2026-03-30T22:11:00,2026-03-31T22:11:00,22,Charge-sheeted,pillion-rider grab,13.02622,77.70293
F3999,3999,House break-in,"IPC 457, 380",ST00051,Belagavi,2026-03-19T02:04:00,2026-03-20T10:04:00,2,Open,rear-window entry,15.86435,74.50099
F4000,4000,Burglary,"IPC 454, 457",ST00037,Mysuru,2026-05-20T02:58:00,2026-05-21T10:58:00,2,Open,ATM tamper,12.30994,76.64722
F4001,4001,Burglary,"IPC 454, 457",ST00004,BLR South,2026-04-29T04:46:00,2026-04-30T07:46:00,4,Charge-sheeted,godown break-in,12.905,77.60044
F4002,4002,Vehicle theft,IPC 379,ST00038,Mysuru,2026-01-01T01:55:00,2026-01-02T05:55:00,1,Open,parking-lot lift,12.32397,76.64423
F4003,4003,Online fraud,"IT Act 66C, 66D; IPC 420",ST00048,Hubballi,2026-02-26T11:45:00,2026-02-27T20:45:00,11,Open,UPI request fraud,15.33742,75.12053
F4004,4004,Chain snatching,"IPC 379, 356",ST00023,KR Puram,2026-01-29T19:49:00,2026-01-31T07:49:00,19,Open,evening market snatch,12.98179,77.66726
F4005,4005,Vehicle theft,IPC 379,ST00049,Belagavi,2026-03-17T02:29:00,2026-03-18T09:29:00,2,Under investigation,duplicate-key theft,15.84012,74.47762
F4006,4006,House break-in,"IPC 457, 380",ST00016,Rajajinagar,2026-02-27T01:55:00,2026-02-27T23:55:00,1,Under investigation,daytime recce break,12.99695,77.57275
F4007,4007,Chain snatching,"IPC 379, 356",ST00038,Mysuru,2026-06-16T18:20:00,2026-06-17T03:20:00,18,Charge-sheeted,evening market snatch,12.32784,76.6384
F4008,4008,Chain snatching,"IPC 379, 356",ST00043,Mangaluru,2026-03-03T18:27:00,2026-03-05T05:27:00,18,Under investigation,2-wheeler snatch,12.92094,74.86448
F4009,4009,Online fraud,"IT Act 66C, 66D; IPC 420",ST00008,Jayanagar,2026-06-17T13:57:00,2026-06-17T17:57:00,13,Open,UPI request fraud,12.94567,77.5936
F4010,4010,Chain snatching,"IPC 379, 356",ST00003,BLR South,2026-02-11T22:43:00,2026-02-12T17:43:00,22,Under investigation,evening market snatch,12.87565,77.56816
F4011,4011,Mobile theft,IPC 379,ST00024,KR Puram,2026-01-09T15:23:00,2026-01-09T23:23:00,15,Open,crowd pickpocket,13.00977,77.709
F4012,4012,Assault,"IPC 323, 324",ST00043,Mangaluru,2026-06-18T22:54:00,2026-06-19T04:54:00,22,Charge-sheeted,bar brawl,12.91409,74.86565
F4013,4013,Cheating,IPC 420,ST00036,Mysuru,2026-04-08T14:20:00,2026-04-09T14:20:00,14,Under investigation,fake job offer,12.30135,76.66114
F4014,4014,Assault,"IPC 323, 324",ST00007,Jayanagar,2026-04-10T20:43:00,2026-04-10T22:43:00,20,Open,street altercation,12.91258,77.5587
F4015,4015,Vehicle theft,IPC 379,ST00008,Jayanagar,2026-02-05T04:59:00,2026-02-05T21:59:00,4,Open,parking-lot lift,12.9526,77.59145
F4016,4016,Vehicle theft,IPC 379,ST00016,Rajajinagar,2026-06-12T01:27:00,2026-06-12T15:27:00,1,Under investigation,parking-lot lift,13.00841,77.57447
F4017,4017,Mobile theft,IPC 379,ST00051,Belagavi,2026-05-08T19:07:00,2026-05-10T05:07:00,19,Open,shop-counter lift,15.8629,74.50654
F4018,4018,Vehicle theft,IPC 379,ST00046,Hubballi,2026-02-23T02:06:00,2026-02-23T18:06:00,2,Open,lock-break theft,15.36061,75.13258
F4019,4019,Cheating,IPC 420,ST00027,Yelahanka,2026-03-04T16:32:00,2026-03-04T19:32:00,16,Under investigation,advance-fee fraud,13.10749,77.58391
F4020,4020,Vehicle theft,IPC 379,ST00019,Whitefield,2026-03-23T03:38:00,2026-03-24T12:38:00,3,Under investigation,parking-lot lift,12.97129,77.75135
F4021,4021,Burglary,"IPC 454, 457",ST00047,Hubballi,2026-06-09T00:01:00,2026-06-09T12:01:00,0,Under investigation,shutter-break,15.34682,75.11566
F4022,4022,Burglary,"IPC 454, 457",ST00045,Hubballi,2026-03-03T05:31:00,2026-03-03T23:31:00,5,Open,shutter-break,15.3303,75.12365
F4023,4023,Vehicle theft,IPC 379,ST00045,Hubballi,2026-05-08T01:14:00,2026-05-09T00:14:00,1,Under investigation,lock-break theft,15.33399,75.10913
F4024,4024,Online fraud,"IT Act 66C, 66D; IPC 420",ST00043,Mangaluru,2026-05-22T15:18:00,2026-05-23T03:18:00,15,Open,fake KYC call,12.92141,74.86357
F4025,4025,Vehicle theft,IPC 379,ST00033,Electronic City,2026-04-21T23:46:00,2026-04-22T21:46:00,23,Under investigation,lock-break theft,12.81126,77.68924
F4026,4026,Chain snatching,"IPC 379, 356",ST00006,Jayanagar,2026-03-03T22:16:00,2026-03-04T23:16:00,22,Under investigation,evening market snatch,12.93,77.56697
F4027,4027,Assault,"IPC 323, 324",ST00037,Mysuru,2026-05-11T20:59:00,2026-05-12T19:59:00,20,Open,domestic dispute,12.31446,76.64865
F4028,4028,Cheating,IPC 420,ST00021,Whitefield,2026-03-06T10:08:00,2026-03-07T15:08:00,10,Under investigation,investment scam,12.97944,77.74085
F4029,4029,Vehicle theft,IPC 379,ST00029,Yelahanka,2026-04-03T04:19:00,2026-04-03T09:19:00,4,Under investigation,parking-lot lift,13.09682,77.56272
F4030,4030,Mobile theft,IPC 379,ST00028,Yelahanka,2026-01-05T14:39:00,2026-01-05T16:39:00,14,Open,crowd pickpocket,13.079,77.56135
F4031,4031,Online fraud,"IT Act 66C, 66D; IPC 420",ST00043,Mangaluru,2026-03-29T12:33:00,2026-03-30T02:33:00,12,Under investigation,fake KYC call,12.92026,74.86605
F4032,4032,Chain snatching,"IPC 379, 356",ST00022,KR Puram,2026-02-22T19:43:00,2026-02-23T13:43:00,19,Under investigation,2-wheeler snatch,12.97892,77.7126
F4033,4033,Assault,"IPC 323, 324",ST00043,Mangaluru,2026-03-30T23:52:00,2026-03-31T03:52:00,23,Charge-sheeted,street altercation,12.91947,74.86812
F4034,4034,Mobile theft,IPC 379,ST00031,Electronic City,2026-02-27T12:10:00,2026-02-27T13:10:00,12,Under investigation,shop-counter lift,12.83972,77.66212
F4035,4035,Chain snatching,"IPC 379, 356",ST00008,Jayanagar,2026-06-04T20:51:00,2026-06-05T03:51:00,20,Under investigation,evening market snatch,12.9489,77.59908
F4036,4036,House break-in,"IPC 457, 380",ST00008,Jayanagar,2026-06-08T04:11:00,2026-06-08T12:11:00,4,Under investigation,daytime recce break,12.94964,77.58949
F4037,4037,House break-in,"IPC 457, 380",ST00047,Hubballi,2026-03-28T02:51:00,2026-03-28T15:51:00,2,Open,daytime recce break,15.3577,75.11461
F4038,4038,Vehicle theft,IPC 379,ST00019,Whitefield,2026-06-10T00:55:00,2026-06-10T06:55:00,0,Under investigation,duplicate-key theft,12.97383,77.74126
F4039,4039,Online fraud,"IT Act 66C, 66D; IPC 420",ST00048,Hubballi,2026-02-13T16:16:00,2026-02-15T01:16:00,16,Open,UPI request fraud,15.34623,75.13064
F4040,4040,Mobile theft,IPC 379,ST00044,Mangaluru,2026-05-31T20:59:00,2026-06-01T01:59:00,20,Open,bus snatch,12.90161,74.85976
F4041,4041,Burglary,"IPC 454, 457",ST00020,Whitefield,2026-02-15T03:28:00,2026-02-15T08:28:00,3,Open,ATM tamper,12.9501,77.7266
F4042,4042,Vehicle theft,IPC 379,ST00001,BLR South,2026-05-17T02:03:00,2026-05-17T20:03:00,2,Open,lock-break theft,12.92952,77.57403
F4043,4043,Vehicle theft,IPC 379,ST00032,Electronic City,2026-01-24T00:02:00,2026-01-24T14:02:00,0,Open,duplicate-key theft,12.86773,77.67688
F4044,4044,Cheating,IPC 420,ST00045,Hubballi,2026-06-27T14:17:00,2026-06-28T23:17:00,14,Open,investment scam,15.33036,75.10681
F4045,4045,Burglary,"IPC 454, 457",ST00031,Electronic City,2026-03-26T01:05:00,2026-03-27T11:05:00,1,Charge-sheeted,ATM tamper,12.85335,77.66842
F4046,4046,Chain snatching,"IPC 379, 356",ST00032,Electronic City,2026-05-23T19:59:00,2026-05-24T18:59:00,19,Open,2-wheeler snatch,12.86424,77.67642
F4047,4047,Cheating,IPC 420,ST00029,Yelahanka,2026-01-24T14:23:00,2026-01-24T18:23:00,14,Open,investment scam,13.09497,77.57636
F4048,4048,Mobile theft,IPC 379,ST00029,Yelahanka,2026-02-02T18:26:00,2026-02-03T19:26:00,18,Open,bus snatch,13.10334,77.56814
F4049,4049,Vehicle theft,IPC 379,ST00009,BTM,2026-04-03T03:50:00,2026-04-03T20:50:00,3,Charge-sheeted,lock-break theft,12.89205,77.59968
F4050,4050,Online fraud,"IT Act 66C, 66D; IPC 420",ST00016,Rajajinagar,2026-05-11T12:31:00,2026-05-11T17:31:00,12,Open,OTP scam,12.99354,77.56817
F4051,4051,Chain snatching,"IPC 379, 356",ST00051,Belagavi,2026-06-24T19:17:00,2026-06-25T12:17:00,19,Open,pillion-rider grab,15.84959,74.50727
F4052,4052,Mobile theft,IPC 379,ST00035,Mysuru,2026-05-16T16:15:00,2026-05-18T02:15:00,16,Under investigation,bus snatch,12.31744,76.68653
F4053,4053,Vehicle theft,IPC 379,ST00038,Mysuru,2026-04-06T04:28:00,2026-04-07T11:28:00,4,Open,duplicate-key theft,12.32865,76.65553
F4054,4054,Cheating,IPC 420,ST00025,KR Puram,2026-05-12T16:37:00,2026-05-14T02:37:00,16,Open,advance-fee fraud,13.00089,77.69481
F4055,4055,Vehicle theft,IPC 379,ST00035,Mysuru,2026-03-27T04:00:00,2026-03-28T06:00:00,4,Charge-sheeted,parking-lot lift,12.31308,76.68531
F4056,4056,Online fraud,"IT Act 66C, 66D; IPC 420",ST00015,Rajajinagar,2026-03-14T10:30:00,2026-03-14T20:30:00,10,Under investigation,OTP scam,12.97053,77.58351
F4057,4057,Burglary,"IPC 454, 457",ST00026,KR Puram,2026-06-14T02:12:00,2026-06-14T07:12:00,2,Under investigation,ATM tamper,13.03521,77.70867
F4058,4058,Mobile theft,IPC 379,ST00014,Rajajinagar,2026-01-17T17:19:00,2026-01-18T11:19:00,17,Under investigation,crowd pickpocket,12.99449,77.53434
F4059,4059,Chain snatching,"IPC 379, 356",ST00032,Electronic City,2026-05-16T22:24:00,2026-05-17T13:24:00,22,Open,evening market snatch,12.86816,77.68436
F4060,4060,Assault,"IPC 323, 324",ST00017,Rajajinagar,2026-01-08T17:29:00,2026-01-10T03:29:00,17,Open,bar brawl,13.01113,77.56934
F4061,4061,Mobile theft,IPC 379,ST00041,Mangaluru,2026-05-06T11:26:00,2026-05-06T17:26:00,11,Open,bus snatch,12.88679,74.84012
F4062,4062,Chain snatching,"IPC 379, 356",ST00036,Mysuru,2026-02-03T21:40:00,2026-02-04T22:40:00,21,Under investigation,2-wheeler snatch,12.30254,76.65396
